Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-07-22 00:00:00+08:00,381.0,386.0,379.0,384.0,346.2716369628906,43759670,0.0,0.0
2020-07-23 00:00:00+08:00,382.0,383.0,379.0,381.5,344.01727294921875,45209282,0.0,0.0
2020-07-24 00:00:00+08:00,390.0,395.0,382.0,386.0,348.0751647949219,86682734,0.0,0.0
2020-07-27 00:00:00+08:00,420.5,424.5,416.5,424.5,382.7924499511719,99333798,0.0,0.0
2020-07-28 00:00:00+08:00,464.0,466.5,428.5,435.0,392.2608642578125,166307746,0.0,0.0
2020-07-29 00:00:00+08:00,428.0,431.5,419.5,422.0,380.5380554199219,85663166,0.0,0.0
2020-07-30 00:00:00+08:00,436.5,441.0,428.5,434.0,391.3590087890625,69293949,0.0,0.0
2020-07-31 00:00:00+08:00,426.0,432.0,425.5,425.5,383.6941223144531,49897674,0.0,0.0
2020-08-03 00:00:00+08:00,420.5,424.0,415.0,416.0,375.1275939941406,76429571,0.0,0.0
2020-08-04 00:00:00+08:00,421.5,425.5,418.5,425.5,383.6941223144531,41223445,0.0,0.0
2020-08-05 00:00:00+08:00,430.5,433.5,426.0,429.0,386.8503112792969,47223834,0.0,0.0
2020-08-06 00:00:00+08:00,437.5,438.0,431.0,435.0,392.2608642578125,41029627,0.0,0.0
2020-08-07 00:00:00+08:00,433.5,434.0,428.0,433.0,390.4573669433594,36589460,0.0,0.0
2020-08-10 00:00:00+08:00,427.5,437.5,427.5,435.5,392.711669921875,36067500,0.0,0.0
2020-08-11 00:00:00+08:00,432.0,435.0,429.0,429.0,386.8503112792969,34545313,0.0,0.0
2020-08-12 00:00:00+08:00,422.0,423.5,419.0,419.0,377.83282470703125,52143474,0.0,0.0
2020-08-13 00:00:00+08:00,428.0,429.0,424.5,429.0,386.8503112792969,44352335,0.0,0.0
2020-08-14 00:00:00+08:00,424.0,428.0,423.0,427.0,385.0468444824219,23419955,0.0,0.0
2020-08-17 00:00:00+08:00,427.0,435.0,425.5,435.0,392.2608642578125,34137731,0.0,0.0
2020-08-18 00:00:00+08:00,440.0,440.5,432.0,433.0,390.4573669433594,41643160,0.0,0.0
2020-08-19 00:00:00+08:00,436.0,436.5,427.5,427.5,385.4977111816406,31486800,0.0,0.0
2020-08-20 00:00:00+08:00,427.0,427.5,401.0,415.0,374.225830078125,75097235,0.0,0.0
2020-08-21 00:00:00+08:00,421.5,427.0,420.0,424.5,382.7924499511719,41609467,0.0,0.0
2020-08-24 00:00:00+08:00,427.5,434.5,425.0,428.0,385.9486389160156,48375406,0.0,0.0
2020-08-25 00:00:00+08:00,433.5,436.0,430.5,434.5,391.8099060058594,35977899,0.0,0.0
2020-08-26 00:00:00+08:00,435.5,442.0,435.0,442.0,398.57305908203125,39243340,0.0,0.0
2020-08-27 00:00:00+08:00,448.0,453.5,444.0,444.0,400.37652587890625,53072712,0.0,0.0
2020-08-28 00:00:00+08:00,440.0,440.5,431.0,435.0,392.2608642578125,56842210,0.0,0.0
2020-08-31 00:00:00+08:00,437.0,439.5,426.5,426.5,384.5959167480469,81480538,0.0,0.0
2020-09-01 00:00:00+08:00,430.0,435.0,428.0,435.0,392.2608642578125,37429577,0.0,0.0
2020-09-02 00:00:00+08:00,441.0,441.0,430.5,433.0,390.4573669433594,34871407,0.0,0.0
2020-09-03 00:00:00+08:00,439.5,439.5,433.5,436.0,393.1625671386719,34951617,0.0,0.0
2020-09-04 00:00:00+08:00,427.0,432.5,427.0,429.0,386.8503112792969,46119911,0.0,0.0
2020-09-07 00:00:00+08:00,428.0,432.5,425.0,426.0,384.14508056640625,32019312,0.0,0.0
2020-09-08 00:00:00+08:00,428.0,433.0,427.5,431.0,388.6538391113281,23714670,0.0,0.0
2020-09-09 00:00:00+08:00,425.0,428.0,423.0,427.0,385.0468444824219,40551362,0.0,0.0
2020-09-10 00:00:00+08:00,432.5,435.0,430.5,435.0,392.2608642578125,35098921,0.0,0.0
2020-09-11 00:00:00+08:00,435.5,436.5,432.5,436.5,393.6134338378906,34298469,0.0,0.0
2020-09-14 00:00:00+08:00,436.0,442.0,435.5,441.0,397.6712951660156,39085833,0.0,0.0
2020-09-15 00:00:00+08:00,440.5,447.0,439.5,445.0,401.2782897949219,39061449,0.0,0.0
2020-09-16 00:00:00+08:00,460.0,462.0,455.5,458.0,413.0010681152344,64261238,0.0,0.0
2020-09-17 00:00:00+08:00,453.0,455.0,446.5,448.5,406.6541748046875,42058506,2.5,0.0
2020-09-18 00:00:00+08:00,447.0,449.5,443.0,444.0,402.57403564453125,52454922,0.0,0.0
2020-09-21 00:00:00+08:00,443.5,450.0,440.0,440.0,398.9471740722656,39463920,0.0,0.0
2020-09-22 00:00:00+08:00,440.0,441.0,436.0,437.0,396.2272033691406,36130639,0.0,0.0
2020-09-23 00:00:00+08:00,436.0,438.5,432.0,433.5,393.0536804199219,45710963,0.0,0.0
2020-09-24 00:00:00+08:00,425.5,429.0,423.0,423.0,383.5332946777344,79806381,0.0,0.0
2020-09-25 00:00:00+08:00,427.0,428.0,421.0,424.0,384.4400939941406,38775269,0.0,0.0
2020-09-28 00:00:00+08:00,427.0,431.5,424.5,431.5,391.2403259277344,34156973,0.0,0.0
2020-09-29 00:00:00+08:00,432.5,435.0,428.0,431.0,390.7870178222656,32230502,0.0,0.0
2020-09-30 00:00:00+08:00,430.5,435.0,430.5,433.0,392.6003112792969,27334204,0.0,0.0
2020-10-05 00:00:00+08:00,438.0,438.0,431.5,432.5,392.14697265625,32945832,0.0,0.0
2020-10-06 00:00:00+08:00,441.5,442.0,437.5,439.5,398.4939880371094,35775395,0.0,0.0
2020-10-07 00:00:00+08:00,435.0,445.0,435.0,443.0,401.6673278808594,42926239,0.0,0.0
2020-10-08 00:00:00+08:00,450.0,454.0,448.5,453.0,410.73431396484375,60853811,0.0,0.0
2020-10-12 00:00:00+08:00,458.0,462.0,457.5,460.0,417.081298828125,64719223,0.0,0.0
2020-10-13 00:00:00+08:00,465.0,465.0,456.5,462.0,418.89459228515625,45750738,0.0,0.0
2020-10-14 00:00:00+08:00,460.5,461.0,457.0,459.0,416.1745300292969,40809241,0.0,0.0
2020-10-15 00:00:00+08:00,456.0,456.5,450.0,453.0,410.73431396484375,47775028,0.0,0.0
2020-10-16 00:00:00+08:00,451.0,456.0,448.5,449.0,407.1075439453125,46876801,0.0,0.0
2020-10-19 00:00:00+08:00,453.0,457.5,451.0,457.5,414.81439208984375,34470906,0.0,0.0
2020-10-20 00:00:00+08:00,455.5,457.0,451.0,451.0,408.9208679199219,25205638,0.0,0.0
2020-10-21 00:00:00+08:00,453.5,456.0,451.0,453.0,410.73431396484375,28058921,0.0,0.0
2020-10-22 00:00:00+08:00,450.0,455.0,449.5,455.0,412.54766845703125,23438547,0.0,0.0
2020-10-23 00:00:00+08:00,458.0,458.0,451.5,452.0,409.82763671875,18777385,0.0,0.0
2020-10-26 00:00:00+08:00,455.0,455.0,450.0,450.0,408.01422119140625,15059581,0.0,0.0
2020-10-27 00:00:00+08:00,447.5,448.5,445.5,447.0,405.2940673828125,20117660,0.0,0.0
2020-10-28 00:00:00+08:00,445.0,447.0,443.0,444.0,402.57403564453125,24710230,0.0,0.0
2020-10-29 00:00:00+08:00,436.5,439.5,435.5,437.0,396.2272033691406,41285612,0.0,0.0
2020-10-30 00:00:00+08:00,437.0,437.0,432.0,432.0,391.6937255859375,47668895,0.0,0.0
2020-11-02 00:00:00+08:00,433.0,435.5,428.0,435.5,394.8670654296875,33477443,0.0,0.0
2020-11-03 00:00:00+08:00,439.5,443.0,438.0,441.0,399.8538818359375,30328495,0.0,0.0
2020-11-04 00:00:00+08:00,444.5,451.5,443.0,450.0,408.01422119140625,37512790,0.0,0.0
2020-11-05 00:00:00+08:00,451.5,451.5,445.5,451.0,408.9208679199219,34886108,0.0,0.0
2020-11-06 00:00:00+08:00,455.0,455.5,450.0,452.5,410.2809143066406,30154140,0.0,0.0
2020-11-09 00:00:00+08:00,458.0,460.0,454.0,458.5,415.7210998535156,39245881,0.0,0.0
2020-11-10 00:00:00+08:00,452.0,454.5,448.5,451.0,408.9208679199219,34820499,0.0,0.0
2020-11-11 00:00:00+08:00,448.5,457.0,448.5,457.0,414.361083984375,36765561,0.0,0.0
2020-11-12 00:00:00+08:00,463.0,463.5,457.5,458.0,415.2677917480469,40100880,0.0,0.0
2020-11-13 00:00:00+08:00,459.0,462.0,456.5,462.0,418.89459228515625,31037438,0.0,0.0
2020-11-16 00:00:00+08:00,470.0,484.5,469.0,484.0,438.8418884277344,81994937,0.0,0.0
2020-11-17 00:00:00+08:00,502.0,506.0,485.5,485.5,440.2019958496094,72413868,0.0,0.0
2020-11-18 00:00:00+08:00,490.0,497.0,486.5,497.0,450.6290588378906,50387727,0.0,0.0
2020-11-19 00:00:00+08:00,499.0,499.0,490.0,490.0,444.2821960449219,44220053,0.0,0.0
2020-11-20 00:00:00+08:00,486.0,490.0,486.0,488.0,442.46868896484375,32281453,0.0,0.0
2020-11-23 00:00:00+08:00,494.5,498.5,492.0,496.5,450.1756591796875,38084006,0.0,0.0
2020-11-24 00:00:00+08:00,499.5,500.0,491.5,492.0,446.09552001953125,35479226,0.0,0.0
2020-11-25 00:00:00+08:00,495.0,495.5,487.0,487.0,441.56207275390625,41419632,0.0,0.0
2020-11-26 00:00:00+08:00,489.0,493.5,488.0,489.0,443.3754577636719,28893033,0.0,0.0
2020-11-27 00:00:00+08:00,487.5,492.0,486.5,489.0,443.3754577636719,32960189,0.0,0.0
2020-11-30 00:00:00+08:00,493.0,493.5,480.5,480.5,435.66851806640625,119895176,0.0,0.0
2020-12-01 00:00:00+08:00,489.5,490.0,483.5,490.0,444.2821960449219,37018651,0.0,0.0
2020-12-02 00:00:00+08:00,499.5,500.0,493.5,499.0,452.4424133300781,50621339,0.0,0.0
2020-12-03 00:00:00+08:00,499.5,499.5,495.0,497.0,450.6290588378906,35651379,0.0,0.0
2020-12-04 00:00:00+08:00,498.5,505.0,497.5,503.0,456.0692138671875,51172005,0.0,0.0
2020-12-07 00:00:00+08:00,512.0,515.0,506.0,514.0,466.0428771972656,44271244,0.0,0.0
2020-12-08 00:00:00+08:00,514.0,525.0,509.0,524.0,475.1098327636719,40771761,0.0,0.0
2020-12-09 00:00:00+08:00,521.0,524.0,520.0,520.0,471.48309326171875,43314115,0.0,0.0
2020-12-10 00:00:00+08:00,511.0,515.0,510.0,512.0,464.22943115234375,42556926,0.0,0.0
2020-12-11 00:00:00+08:00,517.0,517.0,505.0,516.0,467.8562316894531,45660960,0.0,0.0
2020-12-14 00:00:00+08:00,512.0,513.0,508.0,508.0,460.6026916503906,30260485,0.0,0.0
2020-12-15 00:00:00+08:00,507.0,510.0,504.0,504.0,456.97589111328125,39852366,0.0,0.0
2020-12-16 00:00:00+08:00,509.0,515.0,507.0,512.0,464.22943115234375,52012348,0.0,0.0
2020-12-17 00:00:00+08:00,515.0,515.0,508.0,508.0,462.86285400390625,38215179,2.5,0.0
2020-12-18 00:00:00+08:00,508.0,512.0,507.0,510.0,464.6850891113281,39924864,0.0,0.0
2020-12-21 00:00:00+08:00,512.0,517.0,508.0,516.0,470.1519470214844,34813281,0.0,0.0
2020-12-22 00:00:00+08:00,512.0,516.0,509.0,509.0,463.77392578125,22454277,0.0,0.0
2020-12-23 00:00:00+08:00,508.0,511.0,506.0,509.0,463.77392578125,18086715,0.0,0.0
2020-12-24 00:00:00+08:00,511.0,512.0,508.0,510.0,464.6850891113281,14950143,0.0,0.0
2020-12-25 00:00:00+08:00,514.0,515.0,510.0,511.0,465.5962829589844,12327895,0.0,0.0
2020-12-28 00:00:00+08:00,512.0,515.0,509.0,515.0,469.2408752441406,19087382,0.0,0.0
2020-12-29 00:00:00+08:00,515.0,517.0,513.0,515.0,469.2408752441406,19907528,0.0,0.0
2020-12-30 00:00:00+08:00,516.0,525.0,514.0,525.0,478.3522644042969,46292401,0.0,0.0
2020-12-31 00:00:00+08:00,526.0,530.0,524.0,530.0,482.90802001953125,29970398,0.0,0.0
2021-01-04 00:00:00+08:00,530.0,540.0,528.0,536.0,488.3748779296875,38770328,0.0,0.0
2021-01-05 00:00:00+08:00,536.0,542.0,535.0,542.0,493.84185791015625,34411866,0.0,0.0
2021-01-06 00:00:00+08:00,555.0,555.0,541.0,549.0,500.2198181152344,53030554,0.0,0.0
2021-01-07 00:00:00+08:00,554.0,570.0,553.0,565.0,514.7981567382812,51166782,0.0,0.0
2021-01-08 00:00:00+08:00,580.0,580.0,571.0,580.0,528.4655151367188,59563555,0.0,0.0
2021-01-11 00:00:00+08:00,577.0,584.0,574.0,584.0,532.1099853515625,48810990,0.0,0.0
2021-01-12 00:00:00+08:00,583.0,597.0,582.0,591.0,538.4879760742188,50232426,0.0,0.0
2021-01-13 00:00:00+08:00,595.0,605.0,593.0,605.0,551.243896484375,62662393,0.0,0.0
2021-01-14 00:00:00+08:00,587.0,597.0,587.0,592.0,539.399169921875,75288477,0.0,0.0
2021-01-15 00:00:00+08:00,621.0,625.0,601.0,601.0,547.5994262695312,92010500,0.0,0.0
2021-01-18 00:00:00+08:00,608.0,608.0,594.0,607.0,553.0662841796875,45726476,0.0,0.0
2021-01-19 00:00:00+08:00,618.0,632.0,613.0,627.0,571.2894287109375,50672866,0.0,0.0
2021-01-20 00:00:00+08:00,633.0,650.0,631.0,647.0,589.5123901367188,82066422,0.0,0.0
2021-01-21 00:00:00+08:00,640.0,679.0,640.0,673.0,613.2021484375,89019137,0.0,0.0
2021-01-22 00:00:00+08:00,649.0,665.0,649.0,649.0,591.3345336914062,125179403,0.0,0.0
2021-01-25 00:00:00+08:00,642.0,646.0,626.0,633.0,576.756103515625,93050133,0.0,0.0
2021-01-26 00:00:00+08:00,632.0,640.0,610.0,617.0,562.1778564453125,100153482,0.0,0.0
2021-01-27 00:00:00+08:00,618.0,625.0,611.0,615.0,560.3555908203125,59985191,0.0,0.0
2021-01-28 00:00:00+08:00,600.0,608.0,598.0,601.0,547.5994262695312,96447533,0.0,0.0
2021-01-29 00:00:00+08:00,619.0,619.0,591.0,591.0,538.4879760742188,90745237,0.0,0.0
2021-02-01 00:00:00+08:00,595.0,612.0,587.0,611.0,556.7108764648438,67462398,0.0,0.0
2021-02-02 00:00:00+08:00,629.0,638.0,622.0,632.0,575.8450927734375,78429188,0.0,0.0
2021-02-03 00:00:00+08:00,638.0,642.0,630.0,630.0,574.022705078125,48738970,0.0,0.0
2021-02-04 00:00:00+08:00,626.0,632.0,620.0,627.0,571.2894287109375,46371900,0.0,0.0
2021-02-05 00:00:00+08:00,638.0,641.0,631.0,632.0,575.8450927734375,53267273,0.0,0.0
2021-02-17 00:00:00+08:00,663.0,668.0,660.0,663.0,604.0904541015625,107614290,0.0,0.0
2021-02-18 00:00:00+08:00,664.0,665.0,656.0,660.0,601.3571166992188,53109010,0.0,0.0
2021-02-19 00:00:00+08:00,656.0,657.0,647.0,652.0,594.0679931640625,50279585,0.0,0.0
2021-02-22 00:00:00+08:00,660.0,662.0,650.0,650.0,592.2455444335938,36474610,0.0,0.0
2021-02-23 00:00:00+08:00,641.0,643.0,633.0,641.0,584.04541015625,50076333,0.0,0.0
2021-02-24 00:00:00+08:00,627.0,636.0,625.0,625.0,569.4669799804688,66206750,0.0,0.0
2021-02-25 00:00:00+08:00,636.0,636.0,628.0,635.0,578.5785522460938,43231417,0.0,0.0
2021-02-26 00:00:00+08:00,611.0,618.0,606.0,606.0,552.1553344726562,111861175,0.0,0.0
2021-03-02 00:00:00+08:00,621.0,622.0,609.0,609.0,554.888671875,54041533,0.0,0.0
2021-03-03 00:00:00+08:00,609.0,622.0,601.0,622.0,566.7335815429688,48252965,0.0,0.0
2021-03-04 00:00:00+08:00,609.0,611.0,601.0,601.0,547.5994262695312,67711962,0.0,0.0
2021-03-05 00:00:00+08:00,588.0,605.0,584.0,601.0,547.5994262695312,79918467,0.0,0.0
2021-03-08 00:00:00+08:00,608.0,610.0,598.0,598.0,544.8660888671875,43219772,0.0,0.0
2021-03-09 00:00:00+08:00,585.0,595.0,585.0,595.0,542.132568359375,68768861,0.0,0.0
2021-03-10 00:00:00+08:00,601.0,601.0,593.0,597.0,543.9549560546875,40146301,0.0,0.0
2021-03-11 00:00:00+08:00,596.0,612.0,595.0,609.0,554.888671875,54416046,0.0,0.0
2021-03-12 00:00:00+08:00,615.0,618.0,609.0,614.0,559.4443969726562,33168846,0.0,0.0
2021-03-15 00:00:00+08:00,614.0,614.0,609.0,611.0,556.7108764648438,27416758,0.0,0.0
2021-03-16 00:00:00+08:00,610.0,613.0,607.0,613.0,558.5332641601562,36949425,0.0,0.0
2021-03-17 00:00:00+08:00,612.0,612.0,602.0,604.0,552.5863647460938,39517807,2.5,0.0
2021-03-18 00:00:00+08:00,606.0,609.0,602.0,602.0,550.7567138671875,29415526,0.0,0.0
2021-03-19 00:00:00+08:00,594.0,598.0,591.0,591.0,540.693115234375,70866028,0.0,0.0
2021-03-22 00:00:00+08:00,588.0,598.0,586.0,593.0,542.5228271484375,34089033,0.0,0.0
2021-03-23 00:00:00+08:00,597.0,603.0,593.0,594.0,543.4376831054688,29374037,0.0,0.0
2021-03-24 00:00:00+08:00,571.0,582.0,571.0,576.0,526.9697875976562,107253959,0.0,0.0
2021-03-25 00:00:00+08:00,572.0,581.0,570.0,575.0,526.0549926757812,67833354,0.0,0.0
2021-03-26 00:00:00+08:00,582.0,592.0,580.0,590.0,539.7781982421875,36829858,0.0,0.0
2021-03-29 00:00:00+08:00,599.0,602.0,596.0,599.0,548.01220703125,37884733,0.0,0.0
2021-03-30 00:00:00+08:00,600.0,600.0,592.0,597.0,546.1823120117188,33099123,0.0,0.0
2021-03-31 00:00:00+08:00,596.0,597.0,587.0,587.0,537.0335083007812,38790886,0.0,0.0
2021-04-01 00:00:00+08:00,598.0,602.0,594.0,602.0,550.7567138671875,43091157,0.0,0.0
2021-04-07 00:00:00+08:00,614.0,614.0,608.0,610.0,558.0757446289062,24603109,0.0,0.0
2021-04-08 00:00:00+08:00,606.0,613.0,603.0,613.0,560.8204956054688,23976625,0.0,0.0
2021-04-09 00:00:00+08:00,618.0,618.0,609.0,610.0,558.0757446289062,27303862,0.0,0.0
2021-04-12 00:00:00+08:00,612.0,613.0,603.0,605.0,553.5014038085938,22606128,0.0,0.0
